name,email_id,recency_days,frequency,monetary,page_views_30d,cart_abandonment_rate,support_tickets_30d,sentiment_score,email_open_rate,discount_dependency,predicted_clv,churned_30d,engagement,rf_ratio,churn_prob,segment
Priya Das 1859,priyadas1859685@gmail.com,132,19,4417.990149284402,171,0.426317086534329,1,2.745543499871522,0.2092585004108255,0.4154964455368388,10680.835519867702,0,0.3550282656327637,6.6,0.35873550525417724,Low Risk
Kiran Gupta 1860,kirangupta1860325@gmail.com,122,9,1086.4327697805447,101,0.9300121248973778,6,3.120372253899066,0.0431459308607726,0.0259013074789727,2241.301374432611,1,0.053882708557512426,12.2,0.7399379801654966,High Risk
Amit Nair 1861,amitnair1861578@gmail.com,63,22,1588.7880927841873,147,0.6612842025161871,2,2.9500641793389906,0.5939813731702202,0.1464707600783169,3511.8160701016736,0,0.4918751428956572,2.739130434782609,0.25819638763554154,Low Risk
Ravi Sharma 1862,ravisharma1862862@gmail.com,202,3,424.6785549582811,103,0.6189393618986277,2,2.3817744378420564,0.0662110561652717,0.8331453038624254,1438.1970530497708,1,0.19215088893971194,50.5,0.7491466058459729,High Risk
Amit Paul 1863,amitpaul1863220@gmail.com,87,24,4893.22220196668,2,0.6449366447855505,5,4.269177046354619,0.295936623223032,0.6515859022678052,10129.886696421954,0,0.319587316019599,3.48,0.22829733677901123,Low Risk
Priya Sharma 1864,priyasharma1864114@gmail.com,19,28,9922.608756214926,151,0.198203662419705,9,4.075936000705626,0.8690209025071032,0.2816357933534568,17815.117213758458,1,0.8421310765363799,0.6551724137931034,0.5466107721006129,Medium Risk
Amit Paul 1865,amitpaul1865351@gmail.com,292,4,625.6575517128067,22,0.9171459948409884,6,4.1165490271904,0.0855586278853261,0.6055786770307615,1760.8317094465997,1,0.08447677879480033,58.4,0.9013461354360136,Critical
Anjali Verma 1866,anjaliverma1866223@gmail.com,38,40,5095.688636141898,159,0.2144827653948176,3,2.333271260660968,0.9168486084970132,0.4401327046176698,8538.94244439731,0,0.864316058940281,0.926829268292683,0.09071223458508472,Low Risk
Neha Singh 1867,nehasingh1867433@gmail.com,156,5,1040.2490286470645,137,0.946305091958731,6,1.2589510643059223,0.2518181913359736,0.1132257922512175,2481.1652149902498,1,0.17256887801809173,26.0,0.8719095375961473,Critical
Sneha Nair 1868,snehanair1868179@gmail.com,36,17,4988.050471775742,53,0.4094665016407306,2,3.6169399870413375,0.5147516791283852,0.6070000009781692,10951.69655977416,0,0.5450644068207389,2.0,0.1654381802809762,Low Risk
Ravi Singh 1869,ravisingh1869333@gmail.com,47,23,3926.978669957461,169,0.5999294337444231,4,2.682041432306129,0.4955236460644546,0.8345957386283172,13881.045978985789,0,0.4573424141409035,1.9583333333333333,0.25475937005534827,Low Risk
Pooja Gupta 1870,poojagupta1870876@gmail.com,113,9,4608.655871371146,95,0.4212849880891613,4,4.952944119419326,0.3747986302952599,0.8152377161393224,14069.812705519376,0,0.4563651829414914,11.3,0.2785623871637591,Low Risk
Neha Gupta 1871,nehagupta1871376@gmail.com,92,11,4625.737590710511,92,0.432391370095221,2,2.4371076630582387,0.5047379235134939,0.0036042398882871,15025.260653614048,0,0.5298862060700079,7.666666666666667,0.29935936961946075,Low Risk
Kiran Das 1872,kirandas1872262@gmail.com,11,25,6864.49828244089,108,0.2146657802868673,2,1.7638791586687832,0.7503897454703008,0.5205739373148293,15286.108953413815,0,0.7643675351674335,0.4230769230769231,0.1363361126860856,Low Risk
Ravi Roy 1873,raviroy1873112@gmail.com,60,23,3944.563012610888,1,0.6205388575846849,4,4.032553846037151,0.3431554122902757,0.0337301074577189,15477.74104602619,0,0.35767770434029145,2.5,0.310222574213585,Low Risk
Priya Paul 1874,priyapaul1874151@gmail.com,337,4,910.7282276066932,178,0.94933652304184,8,1.7146146033039855,0.0188933723959899,0.1457052524892038,3508.2552231359355,1,0.03160141422085793,67.4,0.9431020727251576,Critical
Ravi Nair 1875,ravinair1875111@gmail.com,172,6,1218.7824396306955,73,0.7056063528558427,4,1.457302982404809,0.0698694704397698,0.6014901356630435,2409.5347101970533,1,0.15967914112152481,24.571428571428573,0.7311278815722033,High Risk
Kiran Nair 1876,kirannair1876928@gmail.com,95,13,4953.61790503935,154,0.6042135952038781,5,2.3336787820613907,0.253570997266262,0.1263099266220549,15766.632620867138,1,0.31045716027820597,6.785714285714286,0.7581271371603499,High Risk
Rahul Roy 1877,rahulroy1877861@gmail.com,58,40,4708.357181067771,128,0.2699068112262128,3,1.2471373769150804,0.7265870144843662,0.4697519452994411,18220.98405001448,0,0.7279894842001347,1.4146341463414633,0.23751809401698404,Low Risk
Anjali Paul 1878,anjalipaul1878023@gmail.com,81,14,3302.11959178989,140,0.6681334246689069,0,2.25023481388105,0.2923246925439796,0.5777914549604904,8242.814401170028,0,0.30814144565882495,5.4,0.32210092737382706,Low Risk
Pooja Singh 1879,poojasingh1879370@gmail.com,24,33,9064.526464709466,16,0.1259597586471751,3,4.07666112849328,0.9122401331274476,0.48589823198882,18380.42293677035,0,0.8969601764175985,0.7058823529411765,0.019546249385563347,Low Risk
Rahul Verma 1880,rahulverma1880211@gmail.com,223,8,435.0320334107157,144,0.6452388512385031,9,2.668140898052683,0.1675347602039966,0.2236927647647141,1313.605078991172,0,0.2424253156269967,24.77777777777778,0.4285675949164445,Medium Risk
Pooja Singh 1881,poojasingh1881028@gmail.com,53,23,1437.2851372890514,18,0.6792651220081223,1,3.3804685232984157,0.5175754826127825,0.5479144436766492,4081.979480004224,0,0.4388392407644206,2.2083333333333335,0.1356678780457075,Low Risk
Kiran Roy 1882,kiranroy1882281@gmail.com,147,20,2599.872637788887,13,0.3375193339836199,9,2.332720245283453,0.5459205475844271,0.386715327272164,7019.115337456096,0,0.5925445949572083,7.0,0.284175556957639,Low Risk
Sneha Sharma 1883,snehasharma1883713@gmail.com,95,23,739.1731647782656,144,0.4070948875098258,9,3.6820543944750703,0.2766413430074129,0.2178245873286435,1277.1658894232703,0,0.4031468508005174,3.9583333333333335,0.4449069273857208,Medium Risk
Ravi Singh 1884,ravisingh1884767@gmail.com,11,37,9375.16642061314,130,0.390626032732841,7,4.67596553638646,0.9297837944055568,0.8643312947662094,24786.70317639377,0,0.8016198635501977,0.2894736842105263,0.1497748631049399,Low Risk
Anjali Das 1885,anjalidas1885355@gmail.com,141,10,2856.202578766568,192,0.4437950935408479,7,3.9302234428681353,0.2513584687209006,0.0392978332288035,9204.059744480315,0,0.3732970438162012,12.818181818181818,0.3029393992419589,Low Risk
Arjun Verma 1886,arjunverma1886693@gmail.com,22,25,9426.280093205927,77,0.3537387798090894,0,3.343876714799582,0.6189682262093941,0.6063453054846117,22243.51936187355,0,0.6298854238020006,0.8461538461538461,0.2030188129350566,Low Risk
Pooja Sharma 1887,poojasharma1887733@gmail.com,153,4,505.31189270401376,78,0.644114827369466,4,4.708516477730015,0.0301594652358657,0.8539461723304547,844.9267750953923,0,0.160449748193733,30.6,0.35228358022313583,Low Risk
Rahul Paul 1888,rahulpaul1888326@gmail.com,192,6,306.0162685039957,70,0.7810029345837126,3,2.731788484781609,0.1986027695803897,0.4884694822499352,830.8202334390423,1,0.20676048791474877,27.428571428571427,0.720118411955609,High Risk
Amit Gupta 1889,amitgupta1889871@gmail.com,45,22,3405.496600455551,37,0.3824555672841587,8,3.628852798673869,0.2740862872602244,0.9944301792002704,10273.374758467226,0,0.41146954544247116,1.9565217391304348,0.37295990366062304,Low Risk
Amit Roy 1890,amitroy1890824@gmail.com,159,23,2735.492790144775,47,0.608048883067907,8,4.062352950574726,0.316080198202623,0.8189483743113387,10783.73294737525,1,0.346428565694411,6.625,0.6979539905810868,High Risk
Amit Sharma 1891,amitsharma1891275@gmail.com,149,4,1017.2678783422156,178,0.8328037123527652,3,1.8237945788687884,0.0738222426830485,0.4236764096178476,1706.2464005370414,0,0.11117186066872303,29.8,0.5798003203323806,Medium Risk
Priya Nair 1892,priyanair1892962@gmail.com,155,9,3383.1107042751537,168,0.685895023840787,6,3.31772729087971,0.2250688538807863,0.8157960756711387,5104.198571178864,1,0.26068330279215696,15.5,0.6682878502360264,High Risk
Neha Gupta 1893,nehagupta1893705@gmail.com,213,1,990.0622378299348,93,0.8247816570039475,4,4.091225629634625,0.0134602389187799,0.4038835668860878,1736.09429724019,1,0.07816348054968895,106.5,0.8921519623361581,Critical
Arjun Sharma 1894,arjunsharma1894822@gmail.com,30,34,2364.203998397948,147,0.3381903178130908,6,2.765617599505899,0.7706644296349019,0.2926499645385542,4355.895154782808,0,0.7271225306557049,0.8571428571428571,0.16088706059721214,Low Risk
Pooja Paul 1895,poojapaul1895414@gmail.com,141,5,3230.999067862434,189,0.5083063928555887,8,4.13168661176358,0.4120655375605715,0.6727907094660301,10649.311553101306,0,0.44391676539410746,23.5,0.3475900536134918,Low Risk
Pooja Das 1896,poojadas1896368@gmail.com,212,3,705.4544369421338,56,0.7808691822361764,9,4.0543408505459695,0.0671177197509851,0.0703307826844396,2366.9246031372604,1,0.1279229589561205,53.0,0.8236933975950588,Critical
Rahul Singh 1897,rahulsingh1897832@gmail.com,19,39,3334.500055405946,55,0.2406806718825513,8,2.9793562712794994,0.8996193784685607,0.9657337012362296,12097.541921507196,0,0.8434993583281158,0.475,0.09325872032097528,Low Risk
Neha Gupta 1898,nehagupta1898687@gmail.com,166,6,2268.230575178301,179,0.3066090919146106,5,4.3187428462254704,0.4806699667939065,0.6455736368731712,6241.414316079865,1,0.5657583433104996,23.714285714285715,0.6373368005127727,High Risk
Arjun Sharma 1899,arjunsharma1899996@gmail.com,185,1,624.2607942569031,186,0.7285798072169429,6,4.271981522399129,0.172119463146657,0.0935978061266542,1256.5342581083871,1,0.21183975500121704,92.5,0.9023834373902704,Critical
Arjun Nair 1900,arjunnair1900517@gmail.com,356,1,1865.3971827735463,9,0.9796612213392204,4,3.7383842004653074,0.2847383042749219,0.8445099182672856,3424.727522171695,1,0.178978494029265,178.0,0.9327931673901774,Critical
Kiran Sharma 1901,kiransharma1901846@gmail.com,169,13,2080.1201611804536,155,0.3372845883099478,9,2.4038132989095184,0.5471311654925477,0.0516025431089801,4124.697367003367,1,0.5933648639715495,12.071428571428571,0.6480051755608282,High Risk
Anjali Paul 1902,anjalipaul1902091@gmail.com,158,6,1473.3549353217638,189,0.766800748243875,8,1.833071285070276,0.1565269312716344,0.7203202132860334,2720.555406147585,0,0.18719585946543066,22.571428571428573,0.3410115459341755,Low Risk
Amit Paul 1903,amitpaul1903910@gmail.com,38,23,4875.343757156013,166,0.349170715261058,7,1.7391524602965611,0.2760746107640771,0.5284683395078745,14497.21838802957,0,0.42597648035402313,1.5833333333333333,0.28526522757408573,Low Risk
Neha Nair 1904,nehanair1904025@gmail.com,87,20,2304.811897955521,4,0.4148577083072525,0,2.46851635774768,0.4375923012828578,0.1249039053242029,3685.7474659161344,0,0.49661229744681373,4.142857142857143,0.24913646581001658,Low Risk
Sneha Das 1905,snehadas1905305@gmail.com,34,28,5825.322906213532,108,0.1824973389369756,4,4.39023796666199,0.7718481792375709,0.6320731105670357,13321.766380961057,0,0.7901099719677522,1.1724137931034482,0.07855261348729738,Low Risk
Pooja Paul 1906,poojapaul1906738@gmail.com,299,6,1974.6670631024704,174,0.959818075234362,3,3.264889379242594,0.1880924635206919,0.9198480247021956,3726.574915547696,1,0.1289282480186703,42.714285714285715,0.8907655034113497,Critical
Arjun Verma 1907,arjunverma1907643@gmail.com,104,6,881.1536660659203,112,0.3542526423377106,6,2.794062828872927,0.4401354633476337,0.5310680198223631,2536.944358814116,0,0.522380221073496,14.857142857142858,0.344959033162346,Low Risk
Arjun Paul 1908,arjunpaul1908723@gmail.com,54,26,6130.527910792943,135,0.3231288022758671,2,2.6196708534752227,0.5483599167755648,0.8046224415404045,22100.79097857726,0,0.5997644291549921,2.0,0.28351924813947094,Low Risk
Pooja Verma 1909,poojaverma1909660@gmail.com,135,11,520.7974476530301,29,0.4788273237711271,9,3.0091205170741118,0.4417306449187592,0.9510654401441636,1395.5738724865869,0,0.47350745744280465,11.25,0.26921497374744924,Low Risk
Priya Nair 1910,priyanair1910231@gmail.com,141,24,2215.558335456967,50,0.4166038997782326,5,4.469742409284266,0.4090179325245228,0.5988699772268414,8623.097261979654,0,0.4787691996034206,5.64,0.31827442273132894,Low Risk
Amit Verma 1911,amitverma1911262@gmail.com,52,18,1338.2023204080224,32,0.4883197659743231,0,3.2397617561467054,0.3613239551971646,0.292180999418017,3699.567160652008,0,0.4214664667285696,2.736842105263158,0.13708431910417065,Low Risk
Sneha Sharma 1912,snehasharma1912839@gmail.com,54,20,2335.0882436408165,120,0.1884568938100707,9,2.878595693326495,0.6395088418826832,0.7520794375295792,4877.105151331829,0,0.7083225476055817,2.5714285714285716,0.2897371809154562,Low Risk
Rahul Verma 1913,rahulverma1913131@gmail.com,216,3,332.5722387920374,90,0.8465186667570973,4,4.9718600072772885,0.0309658774367336,0.3663481847086652,1090.5602240003968,1,0.07997205975920124,54.0,0.8536294014642913,Critical
Neha Singh 1914,nehasingh1914435@gmail.com,191,7,379.6900149856918,61,0.8755572432129789,8,3.0082583280062707,0.2263791595673376,0.7808146310852956,1396.583061150896,1,0.185604598455211,23.875,0.799918959936722,High Risk
Arjun Roy 1915,arjunroy1915047@gmail.com,36,24,6926.551198318962,102,0.3162797645025734,1,1.4398238470487197,0.6575996733271745,0.912490134582048,19844.448428006614,0,0.6680478981952753,1.44,0.0942515658641641,Low Risk
Ravi Paul 1916,ravipaul1916088@gmail.com,172,22,4161.451190130767,36,0.4978270498152569,0,2.3996468328798706,0.250327539975325,0.7893418953918051,8375.120528555266,1,0.35106570405909227,7.478260869565218,0.4555702054424832,Medium Risk
Anjali Roy 1917,anjaliroy1917970@gmail.com,46,39,4329.425343202976,84,0.3237430732228464,7,2.8713293574869696,0.9334969918790784,0.2096298879513461,7078.314222817726,0,0.8306009658383086,1.15,0.179422779790969,Low Risk
Ravi Das 1918,ravidas1918184@gmail.com,338,4,1840.871276595148,120,0.7148432719376028,2,1.466899361643028,0.2367445378344899,0.036117520454003,4334.069257108674,1,0.25610941392565284,67.6,0.9350784046134036,Critical
Anjali Roy 1919,anjaliroy1919523@gmail.com,78,14,2005.22000305198,73,0.6041825757439465,1,1.1523708463581142,0.3376054833084757,0.877448483650976,8006.216223895034,1,0.3608902596875068,5.2,0.6473577804732833,High Risk
Priya Gupta 1920,priyagupta1920526@gmail.com,347,9,480.195996782908,47,0.6897210507299898,3,3.443807077745109,0.1597898232086346,0.0408335453530633,1823.1519447338424,0,0.21998547363318485,34.7,0.4845317045825961,Medium Risk
Rahul Roy 1921,rahulroy1921688@gmail.com,100,12,4469.899003778613,56,0.4112444989697426,3,3.5839227127830733,0.4754407505264444,0.6775652257748761,12004.136679167588,1,0.5207666507279696,7.6923076923076925,0.6069918837732577,High Risk
Arjun Verma 1922,arjunverma1922575@gmail.com,202,6,1587.3078763217104,50,0.689194385896215,6,2.710243600482789,0.2027129657411823,0.1251292155207256,5314.932189355641,0,0.24595002508622338,28.857142857142858,0.4620698984175318,Medium Risk
Amit Roy 1923,amitroy1923826@gmail.com,141,16,1915.530082076896,65,0.6046507891157179,3,2.473432989127648,0.4513629985754214,0.9623394230171654,7138.415924469265,1,0.4289574834989657,8.294117647058824,0.42622753000379193,Medium Risk
Kiran Roy 1924,kiranroy1924174@gmail.com,41,8,614.3415727081019,108,0.3179572457497682,5,4.275628454149839,0.3343399472360018,0.8874639235710916,2375.212759341309,0,0.47342107004169387,4.555555555555555,0.18161418383780908,Low Risk
Sneha Roy 1925,sneharoy1925074@gmail.com,31,35,4345.327845847321,62,0.3656167420401571,7,2.7344803412510634,0.8945122209771184,0.1121101541884196,17302.414400642843,0,0.7904606357702082,0.8611111111111112,0.15497833821108684,Low Risk
Kiran Nair 1926,kirannair1926034@gmail.com,307,7,1512.7057198327848,62,0.7328954807511742,3,1.893441330936961,0.1604119077839125,0.9422006614765468,3164.7317758935856,1,0.20308895236987784,38.375,0.8464883715195138,Critical
Pooja Nair 1927,poojanair1927625@gmail.com,113,6,2270.814890587024,120,0.4206736774697821,7,3.516488877355998,0.3854859383055783,0.5841946353345618,7478.264469450391,0,0.4630220919954341,16.142857142857142,0.32489161812129047,Low Risk
Rahul Das 1928,rahuldas1928856@gmail.com,46,35,4875.867614617701,5,0.1225960127633662,2,3.2575138435550524,0.5774299987607909,0.9930637167173608,13620.494624290664,0,0.6974195941511281,1.2777777777777777,0.08736225312318985,Low Risk
Ravi Paul 1929,ravipaul1929361@gmail.com,31,22,2821.1094574946565,139,0.4961841264036948,0,4.254495292552965,0.5975210106804785,0.0714062735057901,8885.155573784119,1,0.5600389558468092,1.3478260869565217,0.625843193158858,High Risk
Priya Das 1930,priyadas1930727@gmail.com,2,20,3157.00715450824,103,0.1307410798976752,3,1.353194360430685,0.698534113602902,0.9705786551976788,11848.159201304958,0,0.766824036202671,0.09523809523809523,0.05157907145407514,Low Risk
Ravi Paul 1931,ravipaul1931959@gmail.com,165,7,991.6064878467448,152,0.8017489972556608,2,3.768421591255669,0.1880410890736419,0.2513189686263154,2216.31422170632,0,0.1921250545419208,20.625,0.44402511063798905,Medium Risk
Anjali Nair 1932,anjalinair1932039@gmail.com,121,12,4549.849339082859,101,0.4035670471725529,8,4.222107449620133,0.3144448092911452,0.1410789215193744,17210.181602976325,0,0.42724006670566594,9.307692307692308,0.3266434989604115,Low Risk
Amit Gupta 1933,amitgupta1933331@gmail.com,54,39,6379.360414984448,14,0.2478563016714811,1,1.1363914466670129,0.8345987246894003,0.7627067232232837,16830.345186646293,1,0.8016167141450478,1.35,0.5068655370150198,Medium Risk
Anjali Singh 1934,anjalisingh1934944@gmail.com,17,47,4509.287273405349,94,0.2286252223894935,9,2.924577439183902,0.7270467723021663,0.7889583350103461,8923.811512923545,1,0.7447779744255023,0.3541666666666667,0.3290975911262342,Low Risk
Neha Singh 1935,nehasingh1935377@gmail.com,130,12,2017.26321275442,82,0.66227334630833,7,4.054295653866302,0.4420940880672653,0.7104358082408693,5443.907262261852,1,0.4003471143170272,10.0,0.6642048970702423,High Risk
Amit Gupta 1936,amitgupta1936439@gmail.com,74,10,4009.645924411079,188,0.5866289834411267,5,3.096830875790795,0.5703735409492394,0.2227581135471066,14216.580823961442,0,0.507572531193093,6.7272727272727275,0.2772641917383742,Low Risk
Pooja Verma 1937,poojaverma1937250@gmail.com,178,11,1660.2156317117287,58,0.4236107250481725,3,1.8695404171090968,0.4759406514985205,0.0148034228184641,3283.2942588111764,1,0.5161201008798433,14.833333333333334,0.735148767472024,High Risk
Amit Sharma 1938,amitsharma1938850@gmail.com,34,11,3934.3544182377263,170,0.5827872719650622,0,4.903929710385232,0.2965482552016015,0.3591593121701931,7328.3580705576815,0,0.344814044334936,2.8333333333333335,0.13755233199571484,Low Risk
Anjali Sharma 1939,anjalisharma1939284@gmail.com,350,7,88.97854794253601,38,0.9673366642534682,6,2.8657883590355646,0.0167175662619948,0.5757685815522844,347.04014745036955,1,0.0230958740558096,43.75,0.845810844619605,Critical
Sneha Nair 1940,snehanair1940438@gmail.com,52,20,2471.45309955972,84,0.4114912173341518,9,3.394052317867101,0.3881653904179239,0.5801877633045324,5880.933343203948,0,0.46830274731709365,2.4761904761904763,0.1837321134515646,Low Risk
Priya Verma 1941,priyaverma1941539@gmail.com,118,9,1097.8778679238624,96,0.316851094781198,3,4.1021938031771565,0.301212617412856,0.630927646498461,4323.385779273628,1,0.45398713253523443,11.8,0.5606795958076123,Medium Risk
Sneha Verma 1942,snehaverma1942357@gmail.com,6,46,8377.42446609049,121,0.2812031587767724,9,4.346556069627866,0.969618004953256,0.1632199659500715,31586.007863054547,1,0.8692895394612447,0.1276595744680851,0.0971147734033326,Low Risk
Kiran Gupta 1943,kirangupta1943734@gmail.com,122,17,3108.7822420535235,11,0.312554402558746,2,4.100429714023881,0.2580056673289794,0.7556609048135998,6290.063539181191,0,0.42978163937388925,6.777777777777778,0.320699505238131,Low Risk
Arjun Paul 1944,arjunpaul1944286@gmail.com,265,4,1045.9695533963632,83,0.7831430094952502,9,4.847005967351632,0.2692922079978964,0.4513898988339974,3097.154090563653,1,0.24831812100063777,53.0,0.8620762829167231,Critical
Priya Singh 1945,priyasingh1945603@gmail.com,5,34,7813.096226190781,143,0.1040014134503538,8,3.3263509318427587,0.606778370747841,0.1810320423760013,23786.816023172705,0,0.722466457068563,0.14285714285714285,0.033203312548391914,Low Risk
Amit Singh 1946,amitsingh1946665@gmail.com,7,34,8387.838675637948,126,0.192880494439895,2,2.9450836433923104,0.8579231221759585,0.2761862899255589,18326.78471212825,0,0.8376016755296172,0.2,0.14653594645923682,Low Risk
Kiran Nair 1947,kirannair1947769@gmail.com,43,24,9719.152987822525,182,0.2007899932140953,3,2.921155279162161,0.6331139335049836,0.8435055387927836,34166.41796488074,0,0.6995523628173521,1.72,0.2186680438095789,Low Risk
Priya Sharma 1948,priyasharma1948276@gmail.com,58,38,3482.4326681914763,97,0.147506344113119,1,3.034016510453436,0.5196007495412638,0.4499382927530557,5667.233316406415,0,0.6527579120795106,1.4871794871794872,0.13317264516443708,Low Risk
Pooja Nair 1949,poojanair1949945@gmail.com,100,20,3588.290431776692,19,0.3895090276340826,1,1.0668243676462636,0.4724437994577038,0.1784720942141223,9177.581402135364,1,0.5276626686209892,4.761904761904762,0.581149147690935,Medium Risk
Kiran Nair 1950,kirannair1950108@gmail.com,44,19,3127.745272971939,114,0.3572677685538528,8,4.464426245218169,0.3533741215606596,0.5861503241630264,9184.59466915821,0,0.46911736551485467,2.2,0.19354121696851423,Low Risk
Neha Paul 1951,nehapaul1951706@gmail.com,44,48,9912.591810942777,61,0.1147836250087269,3,2.228833547292762,0.8627825986654338,0.1540607937305342,16450.971542830797,0,0.8717561091957695,0.8979591836734694,0.05055097269722577,Low Risk
Rahul Sharma 1952,rahulsharma1952214@gmail.com,34,35,7094.206840287738,72,0.3946569710246671,7,4.894962801729591,0.7193544507462628,0.7429875028259558,26989.89625002748,0,0.6737498820378909,0.9444444444444444,0.07696009851127351,Low Risk
Neha Das 1953,nehadas1953841@gmail.com,9,39,6509.707315126081,13,0.2991960585601048,0,4.452535850092644,0.5283567983165554,0.5844414641406359,11237.70607730027,0,0.5973356555658913,0.225,0.10748079383709268,Low Risk
Amit Paul 1954,amitpaul1954352@gmail.com,150,12,2337.2758095043864,68,0.5824009638268764,1,2.408299091782588,0.4330874808532088,0.3653459301783268,9115.483277082834,1,0.4268921029811747,11.538461538461538,0.6582884082556074,High Risk
Sneha Paul 1955,snehapaul1955894@gmail.com,47,18,2539.256415356299,169,0.6241650452563947,7,4.815335887499833,0.3011676307055456,0.4508194114586759,4505.770183756431,1,0.3310345603207695,2.473684210526316,0.5666465499781907,Medium Risk
Rahul Roy 1956,rahulroy1956308@gmail.com,119,20,925.1774383053364,186,0.6197300669034478,1,1.809043510736052,0.4961458288624378,0.6897754559960694,2093.473326916831,1,0.4497954705560836,5.666666666666667,0.6936136739440567,High Risk
Kiran Singh 1957,kiransingh1957421@gmail.com,146,18,2256.7746788123195,81,0.4409385647312037,9,4.796019146691094,0.2045077784757593,0.9410343037895448,4429.747086386636,1,0.34632924119297415,7.684210526315789,0.6951865001695273,High Risk
Kiran Singh 1958,kiransingh1958587@gmail.com,36,41,6609.374292324615,170,0.2544963641037689,6,4.964002560373485,0.7973597479535626,0.1726032292411297,22990.095027687647,0,0.7766173031306299,0.8571428571428571,0.095552863231174,Low Risk
Priya Gupta 1959,priyagupta1959000@gmail.com,28,48,5902.070101021827,57,0.2926558168104389,6,1.5680881764846148,0.8144414792838433,0.7517533578912992,10604.258428736435,0,0.7716025608461303,0.5714285714285714,0.14336175053597106,Low Risk
Pooja Roy 1960,poojaroy1960958@gmail.com,121,8,1285.8869878692192,157,0.8607732237903002,4,4.625788527576173,0.1771311842336744,0.0022529826129237,4500.151507541559,1,0.16196942102408457,13.444444444444445,0.7260405934218817,High Risk
Kiran Gupta 1961,kirangupta1961381@gmail.com,58,24,6886.548688755192,120,0.3329516252400012,2,1.0513424055869476,0.8945998783992922,0.3121887367723004,13180.357081653494,0,0.8035792769435748,2.32,0.16123551522189727,Low Risk
Ravi Das 1962,ravidas1962559@gmail.com,170,20,2841.2569071382213,32,0.5997310054729822,2,2.645363161660087,0.3277709434338159,0.5037436953747286,10081.383563015555,0,0.35677016387109667,8.095238095238095,0.4429001677275442,Medium Risk
Rahul Paul 1963,rahulpaul1963781@gmail.com,194,4,293.21135160190306,192,0.9277591378822164,6,4.957458570207452,0.2843588314904882,0.6106420666317776,992.8334496653316,1,0.19951164374140634,38.8,0.7510787711892597,High Risk
Anjali Gupta 1964,anjaligupta1964690@gmail.com,18,28,5996.472081238317,142,0.2030598833744475,4,3.3326468457349434,0.9802070935631928,0.4616114176657774,21225.100153726595,0,0.9069003027881366,0.6206896551724138,0.12964017517354998,Low Risk
Pooja Nair 1965,poojanair1965291@gmail.com,125,13,3689.628340866851,100,0.5499946601105352,9,3.649262097768507,0.5824667137989541,0.5010703207072771,11862.855815623414,0,0.5294821642351584,8.928571428571429,0.279626940897688,Low Risk
Ravi Das 1966,ravidas1966751@gmail.com,38,34,6261.421812729999,103,0.2897601306413319,3,3.343041433483565,0.5955177388800384,0.3024553798310107,22376.6409380606,0,0.6414065910714903,1.0857142857142856,0.1292670637233677,Low Risk
Anjali Roy 1967,anjaliroy1967863@gmail.com,275,7,1779.7680953680554,161,0.6991087315608674,7,2.0239824821063084,0.0969754428001773,0.1490085434116511,4478.615124547831,1,0.1785417730557594,34.375,0.7865602105460432,High Risk
Sneha Sharma 1968,snehasharma1968134@gmail.com,26,22,2148.8881308492587,42,0.2552796474626315,3,2.34816675395258,0.813028169214662,0.5479463040706094,6846.686813051318,0,0.7857050425437446,1.1304347826086956,0.20946564776651386,Low Risk
Ravi Singh 1969,ravisingh1969224@gmail.com,41,28,8721.009279298007,74,0.1234891800960714,2,3.556460513559213,0.5341031173713627,0.2114130157759041,27171.686189053635,0,0.6710661983843891,1.4137931034482758,0.08105152835407993,Low Risk
Amit Gupta 1970,amitgupta1970419@gmail.com,158,6,1515.1798174481207,157,0.826116963807159,1,1.0522944784217891,0.0250929271749801,0.475218342372429,3897.591734866031,1,0.08460897078212445,22.571428571428573,0.5040099059333989,Medium Risk
Ravi Nair 1971,ravinair1971677@gmail.com,17,22,6184.543659261823,77,0.1067098668897297,8,4.391850365156799,0.9566089926383216,0.7229751935086205,20572.752026564463,0,0.9312814488271011,0.7391304347826086,0.06389274342924363,Low Risk
Kiran Singh 1972,kiransingh1972741@gmail.com,20,48,4330.211934531564,172,0.3571353851871706,6,4.734990540998927,0.9863097316114864,0.3468433045654737,10016.194087383405,0,0.8489316848920236,0.40816326530612246,0.06292992552011467,Low Risk
Amit Gupta 1973,amitgupta1973202@gmail.com,253,1,85.78225908548228,36,0.6077730689633991,8,1.488787047316952,0.1083179094834585,0.5428108956481094,171.83550481227675,1,0.22188151810471546,126.5,0.921411564803264,Critical
Arjun Paul 1974,arjunpaul1974500@gmail.com,160,10,4780.948023103282,23,0.6447078840681575,3,4.520250792792616,0.2766103542179556,0.4833506633888832,11062.13341156634,1,0.30808305890351034,14.545454545454545,0.6593012075748782,High Risk
Kiran Singh 1975,kiransingh1975607@gmail.com,39,30,8439.828837876348,144,0.1570282269064244,6,1.276137667190666,0.6553783041017789,0.7012790061297068,23133.039303626098,0,0.7304156916984976,1.2580645161290323,0.057755932459459154,Low Risk
Arjun Roy 1976,arjunroy1976110@gmail.com,58,22,4414.208039991641,115,0.6522494063900088,7,1.4166829066481532,0.350682080966369,0.8315362865093536,6977.780469232564,0,0.3495094860238178,2.5217391304347827,0.12633520156762176,Low Risk
