name,email_id,recency_days,frequency,monetary,page_views_30d,cart_abandonment_rate,support_tickets_30d,sentiment_score,email_open_rate,discount_dependency,predicted_clv,churned_30d
Neha Roy 3052,neharoy3052264@gmail.com,66,16,503.6657778893969,14,0.6722734786862622,0,1.7466959287829642,0.30330304038114264,0.13860255190368975,1452.631698259522,1
Neha Paul 3053,nehapaul3053372@gmail.com,145,6,680.6455068055435,178,0.7426970870772541,8,2.5113921705690476,0.16924217606606048,0.49044225251946705,2351.745587140499,1
Arjun Paul 3054,arjunpaul3054912@gmail.com,99,5,1285.059107243906,45,0.695734870502249,4,4.04821671815508,0.2131290698098033,0.059710312775479446,3931.7904298394005,1
Arjun Sharma 3055,arjunsharma3055626@gmail.com,37,9,2577.1681075648003,131,0.5170813888998015,8,3.5437418302380506,0.2435127967487384,0.15535757808021178,4697.6664065159175,0
Sneha Nair 3056,snehanair3056032@gmail.com,129,15,4716.899691813457,100,0.5899984114245451,5,3.499649666308338,0.5687642607807457,0.6916632307447195,10751.760487879546,0
Ravi Nair 3057,ravinair3057153@gmail.com,172,21,2567.37725758673,81,0.3856347471669497,0,4.930167192654656,0.5852751282140223,0.37623771946062967,9396.656713466102,0
Priya Gupta 3058,priyagupta3058964@gmail.com,149,10,4816.1043902537285,137,0.6707458983708663,6,4.879249702764806,0.3097800580192388,0.29360453539799714,8063.257115717322,0
Rahul Verma 3059,rahulverma3059913@gmail.com,11,29,6064.646193788634,147,0.2048966021610502,3,4.197198036031675,0.86323078570181,0.8670250230326292,15890.295456142554,0
Arjun Verma 3060,arjunverma3060018@gmail.com,69,22,1091.4703900369213,171,0.5328668541641288,1,2.149372765283054,0.4375156614356627,0.3710491167612531,2659.382298875089,0
Sneha Paul 3061,snehapaul3061579@gmail.com,1,46,3886.679836780596,10,0.20076973048553098,9,3.102071653052304,0.7009960087266562,0.5757010270461355,9704.797203983591,0
Amit Nair 3062,amitnair3062134@gmail.com,349,4,470.88366731406626,129,0.952519226668604,2,2.4683262680358853,0.08539640959652196,0.4554490528889603,871.4313723878931,1
Pooja Singh 3063,poojasingh3063413@gmail.com,51,23,2444.680793136705,109,0.32809752250816404,0,3.9753689819343876,0.8438004415287202,0.9163513936926792,9388.036534039755,0
Anjali Singh 3064,anjalisingh3064504@gmail.com,16,47,9951.44479763927,39,0.36359233539677727,0,3.7908529382883907,0.8407890912713578,0.17075543398771065,21393.779680600666,1
Neha Verma 3065,nehaverma3065171@gmail.com,294,2,919.9940258638059,161,0.7851839261780023,7,4.187543630415552,0.2809881285705723,0.6051244313557643,2340.5869281641544,1
Sneha Verma 3066,snehaverma3066076@gmail.com,179,6,2903.0419430478573,16,0.6689564415562131,6,2.2953331123054146,0.452974020609982,0.9771018628412199,9615.089199882996,1
Arjun Singh 3067,arjunsingh3067329@gmail.com,98,14,822.2751014510616,172,0.3399162727141023,5,3.181039627517448,0.3224225970938589,0.04031370735454831,2288.43084857205,1
Ravi Verma 3068,raviverma3068280@gmail.com,197,4,713.4077866776767,13,0.8210808889016546,2,4.737277978354468,0.16290127626843823,0.38263177890308964,1330.442825268248,1
Neha Verma 3069,nehaverma3069756@gmail.com,137,22,1741.1698608574698,67,0.5503333883841834,0,3.9312150604628897,0.3231526292241812,0.30488226807932006,5462.219660522065,0
Kiran Singh 3070,kiransingh3070588@gmail.com,68,8,3144.8780621254787,132,0.5438814739046501,5,3.7392234760896597,0.2822127087682179,0.2625152771439705,6371.874750750855,0
Priya Gupta 3071,priyagupta3071233@gmail.com,69,17,2999.5283852093435,194,0.5702578543509536,7,4.510676912134258,0.573284721096602,0.598828915913163,8503.763140293802,0
Rahul Das 3072,rahuldas3072327@gmail.com,50,6,969.776780619303,59,0.409325009248867,9,1.6469541189301817,0.5222439913983279,0.1968411013265644,1667.339097894047,1
Rahul Verma 3073,rahulverma3073175@gmail.com,196,7,803.2738931840457,45,0.7729068014054046,5,4.963385096664052,0.10453899980182965,0.8105464557047389,3176.3955971666533,1
Anjali Das 3074,anjalidas3074358@gmail.com,41,27,4233.511092518962,38,0.3579300841498325,6,2.3178542238397455,0.5115097580888762,0.34699967968862566,10353.756485542897,0
Pooja Sharma 3075,poojasharma3075732@gmail.com,43,11,2933.4534720631664,90,0.3547324832656312,5,4.73376011995922,0.29204127172948907,0.21830330118031094,6611.509293484284,0
Priya Das 3076,priyadas3076311@gmail.com,255,6,1405.5566320167572,195,0.9731308006249023,8,1.2090087513658099,0.05422019113433888,0.5787822054732636,4867.4413483465105,0
Arjun Sharma 3077,arjunsharma3077173@gmail.com,32,26,7962.5905671614655,116,0.12362594433203261,3,4.439333923384963,0.7571241779607043,0.3748106314165005,25490.270311201108,0
Arjun Das 3078,arjundas3078039@gmail.com,167,10,2847.560146310464,13,0.6183461219077273,9,4.183382231495555,0.2446566286153461,0.1549119403674658,9728.862031335084,0
Ravi Verma 3079,raviverma3079503@gmail.com,159,3,1735.4817727682466,134,0.935193840683619,2,3.54030761450877,0.07423804144391939,0.16000703616139678,5030.641295204245,0
Anjali Roy 3080,anjaliroy3080492@gmail.com,20,29,5705.4314541924105,132,0.33521008688126347,6,2.0637834235911665,0.8508195557379281,0.13392576248577492,16978.446270173503,0
Rahul Paul 3081,rahulpaul3081345@gmail.com,18,43,2788.61582995384,191,0.14209886593321766,7,2.412586370643436,0.6429193020532282,0.3942312182758103,8776.040439590917,0
Ravi Sharma 3082,ravisharma3082108@gmail.com,1,28,3596.5447802422414,130,0.2453571502259797,9,2.506148877086621,0.6590859704363556,0.3293379300096576,13983.379944349934,1
Kiran Singh 3083,kiransingh3083459@gmail.com,47,23,3034.4264167715346,171,0.3796498344827498,4,2.4649502343647134,0.7452715780783613,0.963811671517031,5477.722120445709,0
Anjali Gupta 3084,anjaligupta3084008@gmail.com,121,3,215.39440489289925,119,0.8946526279905116,9,3.1362242755095853,0.1624779839383477,0.4927374744197026,764.951065845718,0
Arjun Verma 3085,arjunverma3085568@gmail.com,131,6,3337.6420466155805,62,0.4350894931942078,1,4.916332772134102,0.5571488559008437,0.46259302724446993,13145.05830566142,0
Arjun Gupta 3086,arjungupta3086721@gmail.com,84,23,1941.9213055864038,3,0.6964317769977136,5,3.0710946394833694,0.4833849391597452,0.6482301151893788,3797.393220184202,1
Priya Roy 3087,priyaroy3087354@gmail.com,37,44,8916.013026347613,2,0.35582096023720966,9,3.5742014458576854,0.8936697007312242,0.5278746897306683,29096.582838016533,0
Arjun Sharma 3088,arjunsharma3088858@gmail.com,59,28,3562.1981480449276,152,0.1881722238623065,0,2.118904536421007,0.7523796524397293,0.4934734416094052,9858.216054847642,0
Neha Gupta 3089,nehagupta3089444@gmail.com,71,5,4345.553426606375,122,0.4429241080222576,4,1.512228265299222,0.25873426165683033,0.6614015982119769,9062.20260263012,0
Ravi Gupta 3090,ravigupta3090018@gmail.com,20,30,2935.9027153487623,93,0.38312155631215317,0,2.666085571551375,0.9616317483383283,0.6810723910979244,5603.144988556462,0
Ravi Singh 3091,ravisingh3091765@gmail.com,63,12,4585.5213281934175,137,0.5696431863833362,9,4.812013931184028,0.5144225463740897,0.5203028255068295,8113.945425813908,1
Priya Paul 3092,priyapaul3092129@gmail.com,117,17,4979.599085734361,87,0.47092096387922827,3,4.820267307810129,0.2597698764997723,0.8913211744425651,8530.015062865868,1
Priya Gupta 3093,priyagupta3093328@gmail.com,10,46,4879.506537701796,71,0.1773363663694972,8,1.9278521645472062,0.8869345614498392,0.47964790052033257,12754.955122453797,0
Anjali Singh 3094,anjalisingh3094098@gmail.com,64,19,4939.974072099842,124,0.5130967781621967,2,3.0565468733272745,0.39007731336297735,0.25534955853430674,10815.113035047518,1
Ravi Sharma 3095,ravisharma3095757@gmail.com,24,23,5099.840044182745,85,0.11221215208375636,6,1.5601584017920525,0.9493445095969651,0.2677669612982412,12429.97552416602,0
Pooja Sharma 3096,poojasharma3096961@gmail.com,159,12,4767.679946740148,167,0.6116882355702622,3,2.5664835897270373,0.2989118990443199,0.19195715143476588,15236.625231506372,0
Sneha Singh 3097,snehasingh3097733@gmail.com,39,23,3993.9892505792063,6,0.4715650459762882,8,3.5279159453925835,0.29576266051621947,0.7597583808707215,7736.5614495784275,1
Sneha Sharma 3098,snehasharma3098313@gmail.com,28,25,6338.32838197746,110,0.19480300564351466,3,4.0649470817425435,0.7500378958993339,0.18179688126210203,20076.310737455035,0
Ravi Roy 3099,raviroy3099605@gmail.com,286,2,1868.8514340358859,72,0.6474077281285784,6,2.9754616430651235,0.01730282208529574,0.8652295958604461,5206.396585979041,0
Pooja Singh 3100,poojasingh3100195@gmail.com,30,29,6693.73396192987,82,0.14482533307338125,3,4.0027682343020015,0.5619293032331725,0.8427727594254719,13356.423742845616,1
Neha Singh 3101,nehasingh3101243@gmail.com,269,5,722.2764222324196,63,0.6758436665548779,3,3.5543462009378097,0.2351903778264633,0.33531214125962094,1250.8993271221948,0
Anjali Singh 3102,anjalisingh3102749@gmail.com,136,9,1729.8011037923693,137,0.8070955745976679,6,4.807178432713315,0.02594858220641927,0.5494164298021588,6574.4948795829305,1
Amit Nair 3103,amitnair3103016@gmail.com,177,4,1588.8172557120588,172,0.6165674471324187,2,3.4270809935880124,0.14795432743928608,0.5516779027412593,3315.5757108882835,1
Arjun Nair 3104,arjunnair3104780@gmail.com,236,1,1551.4292519540397,73,0.8151798953999125,2,2.758276643654151,0.03601147083664478,0.2845463498049209,3266.3668523673537,1
Pooja Paul 3105,poojapaul3105715@gmail.com,12,23,6075.078428908655,58,0.19237886120746278,6,4.852935140264708,0.8674165421039415,0.348870401640493,15936.272869768252,0
Pooja Verma 3106,poojaverma3106396@gmail.com,146,7,443.5179610221059,173,0.7029548254436592,6,4.995878968795109,0.24628047206965933,0.3273104354453198,1763.045386360915,1
Neha Verma 3107,nehaverma3107604@gmail.com,111,6,4224.715097962371,31,0.39351444145696285,7,2.5897507382405704,0.3247721473950768,0.5645642457449139,7084.355877923293,0
Pooja Sharma 3108,poojasharma3108909@gmail.com,144,23,3230.2920155360134,77,0.38687594833035943,5,1.6824002132262557,0.40173473658185077,0.05662921485095784,10278.697888539964,0
Anjali Gupta 3109,anjaligupta3109231@gmail.com,45,30,9856.677920460625,100,0.24711126174965914,9,4.9992339246950595,0.5372010474689111,0.12698162331813,39400.59637153229,0
Anjali Verma 3110,anjaliverma3110412@gmail.com,205,5,554.428217274895,48,0.690394835239951,3,1.4291247942629886,0.0010087521482677775,0.29611837482429804,1635.3003039901866,1
Kiran Singh 3111,kiransingh3111488@gmail.com,119,20,3809.255452410827,112,0.546701330820686,5,3.6910236306023188,0.27961011977321093,0.0878569757416906,14577.161915782142,0
Sneha Das 3112,snehadas3112547@gmail.com,27,21,6094.001822296422,123,0.25101521506571634,6,4.741443829715143,0.5674108446719566,0.4484703418259097,9849.600289192229,0
Kiran Verma 3113,kiranverma3113498@gmail.com,5,21,7434.149000360118,191,0.1575136991371881,0,4.051406581223054,0.554640709356752,0.12490928226283216,21530.496908804118,0
Anjali Gupta 3114,anjaligupta3114984@gmail.com,138,12,666.6714859746836,75,0.5307169812802242,1,1.135759318893681,0.23797080112994867,0.7086271020523125,1230.2968691435576,0
Priya Verma 3115,priyaverma3115780@gmail.com,99,6,3416.7584231346855,79,0.5712662502483048,7,2.7375811042811655,0.5870145904712525,0.8978697888273601,6132.264482473255,1
Arjun Verma 3116,arjunverma3116400@gmail.com,339,6,669.4908253568482,45,0.7333936167077952,7,1.0015634233879323,0.2013841733992974,0.792473750653776,1954.2209312324107,1
Arjun Roy 3117,arjunroy3117987@gmail.com,44,35,7833.449852003876,124,0.1631880751158884,5,2.812147029455415,0.6845851287818453,0.23196337889181284,19389.676177208403,0
Sneha Singh 3118,snehasingh3118354@gmail.com,79,12,3138.9584159164974,93,0.384226426339442,3,2.3960293425735797,0.20781413879580432,0.3971710962037903,11275.372824474696,1
Arjun Gupta 3119,arjungupta3119777@gmail.com,41,26,2077.8655736633605,12,0.2975152920847644,6,3.94692260919594,0.7973231218119543,0.3815367879200471,8083.756399884156,0
Rahul Das 3120,rahuldas3120316@gmail.com,31,6,3629.143839657108,43,0.6094895712252077,3,3.1799291233991616,0.5779179204935723,0.30458614408807394,11903.32755150962,0
Ravi Verma 3121,raviverma3121867@gmail.com,105,22,2152.305649690504,123,0.6633777411029638,2,3.78927335754973,0.2158630155823134,0.8732044397726844,7696.727010738654,1
Anjali Verma 3122,anjaliverma3122170@gmail.com,150,13,2996.9815831526626,10,0.5870267763478334,5,3.7088414407725234,0.4278075804625096,0.7884370441276939,11581.409749628201,1
Priya Verma 3123,priyaverma3123974@gmail.com,75,22,3780.162050837334,118,0.42907347786015393,8,2.5460468525122217,0.42609732763509967,0.9177178605198656,14336.043936356971,0
Anjali Das 3124,anjalidas3124905@gmail.com,99,5,2847.8754432530095,1,0.4797399195871549,5,2.0396562483422036,0.32454113737132595,0.28963872999190676,6664.032504356704,1
Neha Nair 3125,nehanair3125218@gmail.com,153,20,4874.862778495265,5,0.34590199727606535,8,2.6291883108680034,0.40844621770710077,0.544170526615027,10697.013252397082,1
Ravi Gupta 3126,ravigupta3126367@gmail.com,189,2,155.18356239259077,10,0.6240470950339353,2,2.5963789367790167,0.13179853388191856,0.5220794788186396,284.8034524775098,1
Kiran Gupta 3127,kirangupta3127095@gmail.com,21,48,8806.879408443203,26,0.1347055060653915,1,1.3594515389396413,0.9738720690340894,0.877502171140835,18974.346314475126,0
Sneha Paul 3128,snehapaul3128481@gmail.com,45,8,1338.892005913514,17,0.3436122058361815,8,1.1792711853565425,0.20095144064542825,0.4258350754863254,5043.034138884484,0
Anjali Nair 3129,anjalinair3129141@gmail.com,62,15,3991.3725892072853,88,0.4283914423934899,5,4.138083040879207,0.5003116968635195,0.5334003206505128,13567.880855796288,0
Rahul Roy 3130,rahulroy3130985@gmail.com,331,9,1402.5145179607537,43,0.836254226317855,8,3.150728034214467,0.29793315954683486,0.7156581871856167,4118.927421333051,1
Sneha Singh 3131,snehasingh3131956@gmail.com,208,6,387.16278258547186,181,0.716328691747409,3,1.9699446832291856,0.25771836312551827,0.7424283037280605,757.1237198458746,1
Neha Das 3132,nehadas3132384@gmail.com,150,5,1756.990956942219,85,0.7595921618245209,1,1.038724341118598,0.04180657747820715,0.28452296043870684,3040.5591071331705,1
Pooja Gupta 3133,poojagupta3133022@gmail.com,116,18,4111.694911731476,22,0.3624956562684196,2,3.9016397461697943,0.3497481758429749,0.4500474366914624,6361.924006271199,1
Ravi Nair 3134,ravinair3134033@gmail.com,76,23,3174.0445635855986,138,0.6415277087453162,7,2.310651085140156,0.597142437557092,0.14933599476726644,10999.628446843204,0
Kiran Sharma 3135,kiransharma3135832@gmail.com,38,44,6655.7868643312495,68,0.25053507927106267,0,3.0258301817809152,0.5547625724508365,0.7886989895534721,22098.567056233343,1
Ravi Gupta 3136,ravigupta3136467@gmail.com,254,1,708.5343303998935,155,0.9665044860372878,9,3.7040117429581367,0.19399515146606916,0.42186434191952815,2391.5655851000615,1
Neha Das 3137,nehadas3137508@gmail.com,313,2,1110.551093341872,19,0.9565934529130574,8,2.3221129387480377,0.11189402488188072,0.16434118553064447,2656.4430187773323,1
Ravi Das 3138,ravidas3138785@gmail.com,21,34,6017.224149612266,58,0.15859522316300775,2,4.177725738276087,0.9282388469217119,0.8086921561891424,16331.302831148745,0
Rahul Roy 3139,rahulroy3139348@gmail.com,159,15,851.2038920837049,22,0.6749986610017044,0,1.7470024530196238,0.5616249550132697,0.8184148327034895,3015.8078431265158,0
Pooja Paul 3140,poojapaul3140404@gmail.com,235,5,1233.6917853227949,8,0.978447787999807,2,1.8240004247637,0.14494328978061638,0.8970868560191547,3967.921219715742,1
Rahul Paul 3141,rahulpaul3141286@gmail.com,79,24,1514.311953471316,5,0.5107951615209375,0,2.8871329853056467,0.5045558779685646,0.9148880215812246,3977.7103797508034,0
Kiran Roy 3142,kiranroy3142239@gmail.com,184,4,718.2137680732915,59,0.686638272851569,8,1.6666193080142384,0.1340166372522014,0.19767343821589511,2197.5532644058717,1
Anjali Roy 3143,anjaliroy3143974@gmail.com,117,22,3358.7782249064167,9,0.5343518714904377,3,4.268132108881344,0.22490162242632517,0.16136772295436885,9159.680902809137,1
Ravi Roy 3144,raviroy3144378@gmail.com,64,5,3783.0975420589893,134,0.536742895461227,5,1.924291717181342,0.22260303474339624,0.19594694757219533,12291.409465946002,1
Pooja Roy 3145,poojaroy3145248@gmail.com,31,34,3075.728801532111,191,0.287418542294239,5,4.261693172191004,0.7305978019761332,0.9374359187968139,10453.116124052676,0
Rahul Singh 3146,rahulsingh3146044@gmail.com,80,12,1880.048323682305,183,0.43884323414495174,8,1.7852956500157537,0.5449372531598886,0.15695308095784355,4654.544932028184,0
Kiran Gupta 3147,kirangupta3147497@gmail.com,311,4,1402.2872296914923,147,0.6779869231356478,9,1.327991817360497,0.1501741019017357,0.3703512767932945,5463.412114059861,1
Rahul Nair 3148,rahulnair3148449@gmail.com,13,40,5651.477056535319,40,0.3186599057433738,8,4.198915339834453,0.5237494543089507,0.15473200897530226,13577.649465975059,0
Kiran Verma 3149,kiranverma3149210@gmail.com,171,13,703.3826628776123,190,0.6814101051736231,2,1.0537798178461988,0.560301510160871,0.780297585382503,2538.3665760417994,0
Sneha Singh 3150,snehasingh3150445@gmail.com,36,36,8512.216890420572,46,0.3691112133749652,2,4.30769692342373,0.6720572342892981,0.43769914676001276,16407.4048133983,0
Amit Nair 3151,amitnair3151404@gmail.com,360,1,838.9756559061386,74,0.8198554421146159,4,2.5126623187907566,0.1476350268573996,0.29241146510973504,2308.3622623792403,1
Sneha Paul 3152,snehapaul3152116@gmail.com,33,35,5083.955546455389,159,0.39954889744073563,0,3.571804557142943,0.6430019084211314,0.17443860653643561,19245.269694170056,0
Sneha Gupta 3153,snehagupta3153722@gmail.com,42,9,4181.381772618384,106,0.6444387239139007,8,3.84013346322052,0.2964548746993363,0.2455801328657352,11390.925988805999,1
Ravi Gupta 3154,ravigupta3154848@gmail.com,114,10,1102.1063067563618,53,0.3939003040078317,6,1.6931699458379805,0.4039683578739576,0.02012263184851626,4370.300919364118,0
Anjali Das 3155,anjalidas3155338@gmail.com,38,16,575.9060516053624,39,0.3825864008553721,2,3.332033974925205,0.3939793758968907,0.26521377538718494,1950.9093904821848,1
Arjun Sharma 3156,arjunsharma3156044@gmail.com,41,13,4249.060421719248,10,0.3555451580637988,2,4.302325220579172,0.21288629209602028,0.3209255017433469,13573.118519254,0
Pooja Nair 3157,poojanair3157364@gmail.com,103,6,1736.7689789616365,127,0.5543505235097407,5,2.178817660154503,0.4821417376268844,0.03662922236372468,6187.343489841446,0
Ravi Nair 3158,ravinair3158787@gmail.com,99,13,2829.2643084107367,168,0.3687376827812444,0,3.09536118767096,0.4871633815703084,0.5919414324686477,4778.02759916144,1
Arjun Nair 3159,arjunnair3159748@gmail.com,57,36,3516.9532895833327,44,0.31076378385583747,9,4.715381438800947,0.637621654983848,0.8249966113611122,10529.54538566377,0
Neha Singh 3160,nehasingh3160250@gmail.com,117,7,4498.012460648524,169,0.551256529004001,6,3.207056074158557,0.22175270207255537,0.9042095480132644,13831.254653477177,1
Pooja Sharma 3161,poojasharma3161830@gmail.com,50,6,3847.120298511284,18,0.3819597740857552,2,3.0854630357767205,0.29086069933467584,0.23363909806169036,10190.621625808917,0
Pooja Nair 3162,poojanair3162896@gmail.com,76,15,4164.489105355271,100,0.48284473521268434,2,3.3906686108361432,0.5278636587863856,0.8105301489568104,16173.038555465044,1
Sneha Nair 3163,snehanair3163478@gmail.com,54,14,4330.567247098308,8,0.4065158458359256,8,2.0346146591615546,0.5509981113541621,0.22512662714357878,12744.420046028805,1
Priya Sharma 3164,priyasharma3164731@gmail.com,1,22,2838.8093146945384,161,0.30074895703351356,8,4.550362250126687,0.6568845957939069,0.28848841038295003,5805.20309413811,0
Neha Verma 3165,nehaverma3165050@gmail.com,10,33,4358.164629729516,173,0.30652736241868406,7,1.4194360575174265,0.9298087298003115,0.4556166308421591,14395.187637522497,0
Arjun Singh 3166,arjunsingh3166232@gmail.com,126,4,118.79242516446241,109,0.6114318761802094,7,2.1053077158822475,0.09499790839327024,0.30420276763813114,298.445504587072,1
Arjun Gupta 3167,arjungupta3167610@gmail.com,327,8,179.8083105821061,124,0.8676428531229636,1,2.3162376564048297,0.2715365556740958,0.3669673485444862,414.7736613712921,1
Amit Gupta 3168,amitgupta3168320@gmail.com,111,12,2663.0562586347523,127,0.6074919930055407,5,1.8723214398390047,0.5108962813268623,0.8188840913470351,5467.667411808032,0
Arjun Roy 3169,arjunroy3169218@gmail.com,37,15,1977.709275861785,158,0.3086669668736672,1,4.24969669753517,0.24662424590834037,0.138450146884879,5319.9538721674835,0
Arjun Paul 3170,arjunpaul3170597@gmail.com,141,5,1135.6200196703373,103,0.870734519022011,3,4.549093286570235,0.2522544988767556,0.4081640008997178,3492.8368735622194,1
Sneha Roy 3171,sneharoy3171411@gmail.com,223,8,1137.950382515095,52,0.6107983967020808,6,3.7273984474886555,0.03449985799794718,0.600658044996362,1937.009012771262,0
Amit Roy 3172,amitroy3172958@gmail.com,12,39,6026.213759090105,120,0.32144709339558625,6,2.1819813785532887,0.6365264044191186,0.8553217819519134,18718.420774345588,0
Kiran Singh 3173,kiransingh3173976@gmail.com,331,4,1952.6021345513159,34,0.6567872692790818,9,2.2147664920166448,0.06180423397991599,0.6739718117261148,4013.568955646415,1
Ravi Singh 3174,ravisingh3174051@gmail.com,293,3,1022.8914850005139,52,0.7365638626329032,1,2.9269763195927556,0.06326801763823568,0.4089743941380224,1804.280390593969,1
Ravi Nair 3175,ravinair3175950@gmail.com,32,29,2776.379372248927,162,0.15740340945674053,3,3.367145934601982,0.5694107368178496,0.33355367417373805,4492.799798349912,0
Ravi Sharma 3176,ravisharma3176456@gmail.com,106,10,3413.568009478934,51,0.5211439496726183,3,3.758273265813275,0.3958917717125453,0.3865679689631658,13317.750494762515,0
Sneha Sharma 3177,snehasharma3177841@gmail.com,177,12,1080.5567712541163,78,0.592811434259197,4,4.5554074308976205,0.5382630636025071,0.3514582876453871,3334.4211747575787,0
Neha Das 3178,nehadas3178435@gmail.com,1,26,9328.055381568687,116,0.15207238655428737,1,2.169849571425503,0.5917074268967085,0.49478122666589264,30852.17135186342,0
Ravi Singh 3179,ravisingh3179527@gmail.com,333,9,531.4640563517584,155,0.8504734488315313,3,4.95827324617618,0.007238902115537926,0.6909526432130171,839.8343092055984,1
Rahul Sharma 3180,rahulsharma3180305@gmail.com,58,41,9933.791217409856,139,0.20035267772927856,5,1.5885367205783703,0.9897598803704257,0.6974124293646425,26173.91495660519,0
Ravi Gupta 3181,ravigupta3181901@gmail.com,32,25,4848.808392196743,57,0.39675683007207085,9,2.1208061861784495,0.8927413429161521,0.0440673945922756,18202.595726309733,0
Ravi Singh 3182,ravisingh3182829@gmail.com,205,2,1280.4379839902067,158,0.8359651971525198,7,2.7079653309534866,0.28021829980851887,0.8554983281082207,2750.616654506127,1
Neha Gupta 3183,nehagupta3183451@gmail.com,142,22,1025.4636082040583,107,0.4095524694198867,3,3.195809278806121,0.34645119866783525,0.6520198107574433,1773.2440562295794,0
Priya Verma 3184,priyaverma3184157@gmail.com,134,5,2801.604624557476,126,0.3922847878599032,7,2.623295985545954,0.5350671826530431,0.9030749003587134,11042.195478341999,0
Sneha Singh 3185,snehasingh3185274@gmail.com,30,45,4856.446117184434,12,0.1523524640341721,4,4.913001736146602,0.8109837311501895,0.7874261163921196,12726.486727183159,0
Rahul Nair 3186,rahulnair3186453@gmail.com,76,12,1977.2974074425106,12,0.6572444492909992,8,2.673449287631401,0.5330839468019835,0.5462192034350923,6184.433524030413,0
Neha Nair 3187,nehanair3187794@gmail.com,53,39,4145.125232259713,189,0.3524704771135553,0,1.14795798137287,0.7360820343731413,0.6874086660798949,15743.25437795303,0
Priya Roy 3188,priyaroy3188084@gmail.com,116,19,4718.828810758553,76,0.3392287066792963,9,4.175532336854854,0.5357641251701242,0.8432990575912659,9654.518612867992,0
Ravi Gupta 3189,ravigupta3189382@gmail.com,312,6,690.5403001323457,79,0.8192797574351862,8,2.0738498485272068,0.18188730301770736,0.4865802241472713,1557.259360952055,1
Kiran Verma 3190,kiranverma3190279@gmail.com,16,42,8898.964037963044,145,0.16428513060310201,2,4.237316073192393,0.9083895527122668,0.1846743476922479,18274.50735116958,0
Sneha Singh 3191,snehasingh3191054@gmail.com,112,11,4747.569260067868,120,0.4726903976790565,4,3.432664454013918,0.4685002897542941,0.21068066200404567,13636.192506317884,0
Arjun Singh 3192,arjunsingh3192272@gmail.com,308,1,81.26307163075887,187,0.8020192080044948,1,4.115050433387992,0.025063736164861395,0.27448517400452577,169.67931008853213,1
Rahul Gupta 3193,rahulgupta3193533@gmail.com,107,23,1137.5398597384806,109,0.4241921895239056,8,4.373021901250612,0.32953870179100786,0.19341859914354997,3509.772548273703,1
Pooja Verma 3194,poojaverma3194652@gmail.com,260,4,63.25275525570285,84,0.8935951336377542,0,1.2491437947323911,0.12410343402804135,0.6806145194641273,106.67529091234877,1
Amit Roy 3195,amitroy3195081@gmail.com,74,14,3169.2123289084293,137,0.39546459131708345,9,3.9777507561366536,0.4435406948389642,0.5285706927464283,5780.607387127704,0
Kiran Gupta 3196,kirangupta3196379@gmail.com,126,20,1242.4205721124245,144,0.4757006912821591,2,3.7624448325155995,0.44921980003200507,0.11146918619755464,4045.6144651338836,0
Ravi Roy 3197,raviroy3197546@gmail.com,25,42,6490.512162630844,197,0.11479962595850429,6,1.223958194458333,0.6199116592875171,0.7174378866956652,24883.08156875813,0
Kiran Verma 3198,kiranverma3198940@gmail.com,235,7,1202.658298226751,76,0.6493637399933141,7,2.910341566160397,0.23189542637128552,0.3370637360119081,3159.39315639593,0
Kiran Sharma 3199,kiransharma3199322@gmail.com,49,16,4015.7966365846037,54,0.5628707743379867,7,4.496397563056858,0.4050029240344142,0.392220416952931,8622.285791470777,0
Arjun Sharma 3200,arjunsharma3200165@gmail.com,161,19,590.1371034083385,18,0.4277529946249903,1,3.52196508874905,0.2383052504450559,0.3165445383822648,952.9462189143683,0
Amit Das 3201,amitdas3201657@gmail.com,3,40,5061.21249835237,76,0.3982410440744971,6,3.8841283386058523,0.5654993364181702,0.2200266972117182,12498.136761702599,0
Rahul Paul 3202,rahulpaul3202801@gmail.com,202,5,66.85545191898123,175,0.8099151744604386,9,4.94839450071739,0.15510612932353843,0.11953400847878914,214.34762573951272,1
Sneha Verma 3203,snehaverma3203564@gmail.com,34,36,2878.452991583724,174,0.2292353956368082,5,3.7122708298739733,0.71681346372924,0.4922010017133439,5076.519321987613,0
Priya Paul 3204,priyapaul3204630@gmail.com,356,3,238.94255104958816,195,0.6009954556939762,2,3.540787073736419,0.06414858330871218,0.24354760685789512,857.3854623615853,1
Neha Roy 3205,neharoy3205192@gmail.com,298,2,1245.3044836078334,178,0.9046378805925431,6,2.0655193825223135,0.02574338353206639,0.22360022738706542,3544.3874148723926,1
Arjun Roy 3206,arjunroy3206807@gmail.com,15,40,5417.6682174464,30,0.2836189528365647,0,2.0278393231662597,0.5014466592483686,0.8161933311721665,16835.161137491592,0
Ravi Paul 3207,ravipaul3207601@gmail.com,356,5,1774.9181074615258,64,0.6749259938573404,9,4.391367189812413,0.002855993662854317,0.8383919321735269,3293.54883656974,1
Anjali Paul 3208,anjalipaul3208929@gmail.com,125,3,1659.554386607599,139,0.899899532970918,3,2.7341383778177253,0.07641107470501539,0.556475857770807,3988.024843342804,1
Amit Roy 3209,amitroy3209010@gmail.com,38,17,4018.33485289466,35,0.3475610641675284,7,4.9984354779689015,0.21769688410724675,0.9493656497813646,8435.358000667125,1
